mean_eps,GRR+UE,GRR+OLH,UE+OLH
1.0855,0.0,1.935694320866025,0.0
1.0854,0.0,1.9694880244106296,0.0
1.0755,0.0,2.7396857259884566,0.0
1.0691,0.0,1.436744701811885,0.0
1.0389999999999997,0.0,1.087383504286183,0.0
1.0798999999999999,0.0,2.5232414151140246,0.0
1.0426999999999997,0.0,2.011019670905794,0.0
1.0703,0.0,2.73042412312537,0.0
1.0615,0.0,2.316569070273797,0.0
1.0301,0.0,1.5854121870075053,0.0
1.0723999999999998,0.0,3.447084054716209,0.0
1.0703999999999998,0.0,1.7315431226207647,0.0
1.0608,0.0,1.6471104153448066,0.0
1.0612999999999997,0.0,2.5544374040015994,0.0
1.0615,0.0,2.3440856306896856,0.0
1.0338,0.0,2.873665876277046,0.0
1.0627999999999997,0.0,2.1252786656746308,0.0
1.0669,0.0,2.628905679731328,0.0
1.0371,0.0,1.709717209396996,0.0
1.1035,0.0,1.1312886231373007,0.0
1.0640999999999998,0.0,3.0932803017366948,0.0
1.0746,0.0,2.002400490914234,0.0
1.063,0.0,2.551988312647636,0.0
1.0518999999999998,0.0,2.8919587477680904,0.0
1.0851,0.0,2.743076847634229,0.0
1.0734,0.0,2.01681813108529,0.0
1.1003999999999998,0.0,2.63963310901135,0.0
1.0751,0.0,2.254939112388216,0.0
1.0502999999999998,0.0,2.226903873537677,0.0
1.0995,0.0,1.8824184782167004,0.0
1.0252,0.0,1.354531775515015,0.0
1.0636999999999999,0.0,1.4884646363886196,0.0
1.0635,0.0,1.4619810765421564,0.0
1.0607999999999997,0.0183587970100052,0.0,0.0
1.06,0.0,2.781960459578433,0.0
1.0511,0.0,2.1282722451223446,0.0
1.0521999999999998,0.0,3.1823533379913456,0.0
1.0368,0.0,2.5197336218305315,0.0
1.0977999999999997,0.0,2.6563003704296806,0.0
1.0229,0.0,2.374032069146588,0.0
1.0513,0.0,1.9005155785276733,0.0
1.0446999999999997,0.0,3.3041929389275047,0.0
1.0571,0.0,2.65273456458088,0.0
1.0346,0.0,1.1047393261833403,0.0
1.1000999999999999,0.0,1.3988650531729516,0.0
1.0731999999999997,0.0,0.6213887292031464,0.0
1.0805,0.0,2.1168984190770104,0.0
1.0798999999999999,0.0,2.2106633414451458,0.0
1.0747999999999998,0.0,2.044441585471312,0.0
1.0869000000000002,0.0,1.9380957314297285,0.0
1.0894,0.0,2.4234210032464985,0.0
1.0647,0.0,1.8804245770181733,0.0
1.0643999999999998,0.0,2.509058963409434,0.0
1.0406,0.0,1.1251716562561525,0.0
0.9905999999999999,0.0,1.4928448428243164,0.0
1.0316999999999998,0.0,2.4759479555457395,0.0
1.06,0.0,2.303005961213435,0.0
1.036,0.0,3.0057016853619527,0.0
1.0815,0.0,1.7346715720834125,0.0
1.0823999999999998,0.0,2.7277445877489708,0.0
1.0459999999999998,0.0,1.7554879504631355,0.0
1.0628,0.0,2.9844852632218037,0.0
1.0828,0.0,3.0951484266009253,0.0
1.0505,0.0,3.4296673635012302,0.0
1.0814,0.0,1.7794245879167663,0.0
1.094,0.0,1.7719608406776368,0.0
1.0777999999999996,0.0,3.012080614093368,0.0
1.0606999999999998,0.0,2.0476796221852007,0.0
1.0580999999999998,0.0,1.79560500670003,0.0
1.0766,0.0,0.9808077101729289,0.0
1.0818999999999999,0.0,1.181455571924705,0.0
1.0617999999999999,0.0,1.6459853696947213,0.0
1.0789,0.0,2.3396491452194192,0.0
1.0671,0.0,1.532183996711249,0.0
1.0495,0.0,2.6183824055041938,0.0
1.0738999999999999,0.0,2.0900771007328554,0.0
1.0764999999999998,0.0,1.0035725245155174,0.0
1.0329,0.0,3.3192560247201355,0.0
1.0908,0.0,1.1973880649774464,0.0
1.049,0.0,1.6492171846477768,0.0
1.0687,0.0,2.7861313068515514,0.0
1.079,0.0,1.8455863293006067,0.0
1.0864999999999998,0.0,0.9457038469329682,0.0
1.0731999999999997,0.0,1.7881983375117096,0.0
1.0606999999999998,0.0,1.197868056765838,0.0
1.0791,0.0,1.8597922818620967,0.0
1.1021999999999998,0.0,1.6917627358892253,0.0
1.0692,0.0,1.9905856067474856,0.0
1.0669,0.0,0.5639790961467921,0.0
1.0476999999999999,0.0,1.6672051481473922,0.0
1.0469000000000002,0.0,3.307333387599774,0.0
1.0603,0.0,2.712001886566127,0.0
1.0602,0.0,3.8750755604154192,0.0
1.0360999999999998,0.0,2.2776171986059746,0.0
1.0817999999999997,0.0,1.3748282150153566,0.0
1.064,0.0,1.0519735200109657,0.0
1.0943999999999998,0.0,1.2161757264046926,0.0
1.0426,0.0,2.7494556669281125,0.0
1.0741999999999998,0.0,2.524400409505519,0.0
1.0612999999999997,0.0,2.3055204477375537,0.0
2.0494999999999997,0.0,2.4255839475929903,0.0
2.0588999999999995,0.0,2.354296975794487,0.0
2.0904,0.0,2.1343030099005116,0.0
2.0725,0.0,2.397927525317849,0.0
2.0716,0.0,2.1354048719350303,0.0
2.0895,0.0,2.45734248340828,0.0
2.0637999999999996,0.0,1.734412473264867,0.0
2.0648999999999997,0.0,2.358935550648921,0.0
2.0382000000000002,0.0,2.2934849982098697,0.0
2.0641,0.0,2.2731578604937557,0.0
2.0448,0.0,2.5518671731876896,0.0
2.0793000000000004,0.0,2.519987880819167,0.0
2.045,0.0,2.788733385683139,0.0
2.0375,0.0,2.2306461895663094,0.0
2.0547999999999997,0.0,2.407039770527525,0.0
2.077,0.0,2.1942536232047765,0.0
2.0702,0.0,2.3518616262631222,0.0
2.0723999999999996,0.0,2.4142426028319144,0.0
2.0853,0.0,2.212391929199338,0.0
2.0765,0.0,2.164592763415089,0.0
2.0877,0.0,2.2455177232985157,0.0
2.0698999999999996,0.0,2.559036074796351,0.0
2.0416,0.0,2.471241897027085,0.0
2.0807999999999995,0.0,2.4262979312327646,0.0
2.049,0.0,1.9677049142190248,0.0
2.0723,0.0,2.393934754882072,0.0
2.0892999999999997,0.0,2.459214573825209,0.0
2.0610999999999997,0.0,2.0928185969508006,0.0
2.0671,0.0,2.404755457234305,0.0
2.068,0.0,2.6307672966774254,0.0
2.0667,0.0,2.68070364090694,0.0
2.0551,0.0,2.6915866825473413,0.0
2.0418,0.0,2.258452513486492,0.0
2.0299,0.0,2.251045964195517,0.0
2.0889,0.0,2.4023411925836236,0.0
2.0507,0.0,1.9836905949967916,0.0
2.0808999999999997,0.0,2.618302855211356,0.0
2.0603999999999996,0.0,2.173550249250037,0.0
2.0276,0.0,2.3709332523057,0.0
2.097,0.0,2.5931973566841204,0.0
2.0757,0.0,2.2908224441194567,0.0
2.0888,0.0,2.562463779833754,0.0
2.0682,0.0,2.504277499725623,0.0
2.0503,0.0,2.0163744710237315,0.0
2.0997,0.0,2.369786424306459,0.0
2.0766,0.0,2.188440734943637,0.0
2.0818000000000003,0.0,2.5428158064416717,0.0
2.0545,0.0,2.2240898318310927,0.0
2.0648999999999997,0.0,2.1762907550436683,0.0
2.0523999999999996,0.0,2.5008680860566534,0.0
2.0825999999999993,0.0,2.5564227185250337,0.0
2.0507,0.0,2.492931821305783,0.0
2.0755,0.0,2.1489932133552205,0.0
2.0347,0.0,2.5100454736491664,0.0
2.0288,0.0,2.540488689184207,0.0
2.0665999999999993,0.0,2.3500569347267906,0.0
2.0867,0.0,1.8972785531079956,0.0
2.0643999999999996,0.0,2.177035254734042,0.0
2.0585999999999998,0.0,1.763550938619158,0.0
2.0856999999999997,0.0,2.636072263169969,0.0
2.0559000000000003,0.0,2.075561908891304,0.0
2.0498,0.0,2.288280787781148,0.0
2.0532,0.0,2.464447882072329,0.0
2.0680999999999994,0.0,2.6285911025818165,0.0
2.0755,0.0,2.3313351836749527,0.0
2.0843000000000003,0.0,2.002188713319179,0.0
2.05,0.0,2.118100302431947,0.0
2.0775,0.0,2.6436939323160598,0.0
2.0618999999999996,0.0,2.5544130661357807,0.0
2.0797,0.0,2.522742365325666,0.0
2.0623,0.0,2.2484166995300434,0.0
2.0633,0.0,2.252345764303766,0.0
2.0775999999999994,0.0,2.74782414297193,0.0
2.0505999999999998,0.0,2.256793103685725,0.0
2.0669,0.0,2.6900052182906684,0.0
2.0810999999999997,0.0,1.6358457712297962,0.0
2.0812,0.0,2.453464732177586,0.0
2.1012,0.0,2.122489529346672,0.0
2.0748,0.0,2.506238354653249,0.0
2.0735,0.0,2.6143510002515136,0.0
2.0572,0.0,2.6225564282284926,0.0
2.0946,0.0,2.411970632327854,0.0
2.1015999999999995,0.0,2.6512239299170686,0.0
2.1207,0.0,2.543353621800892,0.0
2.0406,0.0,2.5739852249065565,0.0
2.0725,0.0,2.636567994294287,0.0
2.0511,0.0,2.737194647615147,0.0
2.0591000000000004,0.0,2.3318636044503047,0.0
2.0279,0.0,2.2410548839018247,0.0
2.033,0.0,2.257461733833165,0.0
2.0765999999999996,0.0,2.3909746928456515,0.0
2.0756,0.0,2.4671956744416352,0.0
2.0867,0.0,2.3916507739022634,0.0
2.0936999999999997,0.0,2.21509925258499,0.0
2.04,0.0,2.1792081339985505,0.0
2.0655,0.0,2.295086205882934,0.0
2.0846000000000005,0.0,2.4992183963563828,0.0
2.0604,0.0,1.956438905525498,0.0
2.0587,0.0,2.4311625451707766,0.0
2.0656,0.0,2.6537726040197076,0.0
3.0358,0.0,0.7263504583542894,0.0
3.0795,0.0,0.7244597160568518,0.0
3.0774000000000004,0.0,0.701768447535669,0.0
3.0714,0.0,0.7802646200123022,0.0
3.0344,0.0,0.7756982207444737,0.0
3.0821000000000005,0.0,0.7265343229718509,0.0
3.0414000000000003,0.0,0.7421270021490387,0.0
3.0568,0.0,0.7066628033645481,0.0
3.0504000000000007,0.0,0.7120156265296234,0.0
3.0364000000000004,0.0,0.7935405848830319,0.0
3.0821000000000005,0.0,0.6620299352906306,0.0
3.0705,0.0,0.7775121027891221,0.0
3.0536999999999996,0.0,0.7529961959682374,0.0
3.0840000000000005,0.0,0.6722756549007971,0.0
3.0278,0.0,0.7370786796330442,0.0
3.0947,0.0,0.7204491039358158,0.0
3.0574,0.0,0.8057069010959019,0.0
3.0868,0.0,0.7379024348674258,0.0
3.0526000000000004,0.0,0.7426839796939695,0.0
3.0486999999999997,0.0,0.732763993208827,0.0
3.0652,0.0,0.6636607443717343,0.0
3.0765,0.0,0.7633437883635004,0.0
3.0455,0.0,0.7178129381313176,0.0
3.0958,0.0,0.7343217715583175,0.0
3.0711,0.0,0.7279513916090228,0.0
3.069,0.0,0.6508771996580145,0.0
3.0605,0.0,0.8001447690103676,0.0
3.0619000000000005,0.0,0.6905971738483728,0.0
3.0328000000000004,0.0,0.7488385662150827,0.0
3.0489000000000006,0.0,0.7058415155324121,0.0
3.0635,0.0,0.7660219772344102,0.0
3.0545999999999998,0.0,0.7592440306774858,0.0
3.0614,0.0,0.783152765956187,0.0
3.0677,0.0,0.7202745528605866,0.0
3.0101000000000004,0.0,0.6930420236260153,0.0
3.0918,0.0,0.7482229767066928,0.0
3.1007,0.0,0.6996595711531027,0.0
3.0562000000000005,0.0,0.7101392114093502,0.0
3.054,0.0,0.7545029671081924,0.0
3.0675,0.0,0.732549605879395,0.0
3.1087000000000002,0.0,0.8352170717279624,0.0
3.0709,0.0,0.737654551374145,0.0
3.0593000000000004,0.0,0.7608961489576522,0.0
3.0662000000000003,0.0,0.6961790396664063,0.0
3.0812000000000004,0.0,0.7342315460591995,0.0
3.0541000000000005,0.0,0.6801290474060591,0.0
3.0969000000000007,0.0,0.6904086687131137,0.0
3.0761000000000003,0.0,0.7300792572533806,0.0
3.0530000000000004,0.0,0.702992184291249,0.0
3.0525,0.0,0.76745041390679,0.0
3.0558,0.0,0.7499280371837076,0.0
3.0473000000000003,0.0,0.7179186070142192,0.0
3.0777,0.0,0.7360394503218075,0.0
3.0626,0.0,0.756283213095297,0.0
3.1068000000000002,0.0,0.6903628702789993,0.0
3.0931,0.0,0.7136749326214819,0.0
3.0561000000000003,0.0,0.7439011766562407,0.0
3.063,0.0,0.6705980106291011,0.0
3.0486999999999997,0.0,0.7063425354558772,0.0
3.0702000000000003,0.0,0.6720429397812073,0.0
3.0541000000000005,0.0,0.7428604827743395,0.0
3.0678,0.0,0.6920805389276109,0.0
3.0761000000000003,0.0,0.7420540908489967,0.0
3.0775,0.0,0.6196182660644933,0.0
3.0508,0.0,0.759306048104213,0.0
3.0651,0.0,0.7129748006070078,0.0
3.0454000000000003,0.0,0.7397611959036678,0.0
3.0705,0.0,0.7184180626006524,0.0
3.0576000000000003,0.0,0.7644537474097574,0.0
3.0540000000000003,0.0,0.6689270024409943,0.0
3.1003000000000003,0.0,0.681823167082926,0.0
3.0583,0.0,0.7074065245823897,0.0
3.0536000000000003,0.0,0.6995155545848992,0.0
3.0545,0.0,0.797695762005445,0.0
3.0427,0.0,0.762312216123469,0.0
3.0705,0.0,0.718243932815089,0.0
3.0861000000000005,0.0,0.7605181851601692,0.0
3.0729000000000006,0.0,0.7608059836097099,0.0
3.0762000000000005,0.0,0.6933148293822011,0.0
3.0759000000000003,0.0,0.7723255313347863,0.0
3.0642000000000005,0.0,0.7562323118070851,0.0
3.0821000000000005,0.0,0.7279689610146463,0.0
3.0664000000000002,0.0,0.7317765088799446,0.0
3.0663,0.0,0.6489961883710338,0.0
3.0441000000000003,0.0,0.705978315838192,0.0
3.0605,0.0,0.7328192318174913,0.0
3.0612,0.0,0.704907310705601,0.0
3.0971,0.0,0.7033914637368219,0.0
3.07,0.0,0.7233849441403406,0.0
3.0775,0.0,0.7031755211890243,0.0
3.0603000000000002,0.0,0.7518759929600214,0.0
3.0446000000000004,0.0,0.7574122774042021,0.0
3.0571,0.0,0.7300482812644697,0.0
3.0649000000000006,0.0,0.7158357694897787,0.0
3.0532000000000004,0.0,0.6897986235175919,0.0
3.0514,0.0,0.7529475779986571,0.0
3.0471999999999997,0.0,0.6912999186249715,0.0
3.0814000000000004,0.0,0.7018833615072513,0.0
3.0444,0.0,0.7653438337936298,0.0
3.065,0.0,0.7174154372951578,0.0
4.0772,0.0,0.1942607407226941,0.0
4.085100000000001,0.0,0.19352280874107153,0.0
4.049,0.0,0.20886231049242263,0.0
4.0722000000000005,0.0,0.1781708333174415,0.0
4.080000000000001,0.0,0.1827000105850879,0.0
4.073600000000001,0.0,0.17035224182912528,0.0
4.0536,0.0,0.18962750835231137,0.0
4.049900000000001,0.0,0.1864259456130549,0.0
4.0637,0.0,0.19077542469767778,0.0
4.0905,0.0,0.1695704873705792,0.0
4.0634,0.0,0.20351257223189403,0.0
4.0594,0.0,0.22603174858343122,0.0
4.067500000000001,0.0,0.19859455016188154,0.0
4.067,0.0,0.18558017870176088,0.0
4.063500000000001,0.0,0.17616221160926296,0.0
4.0578,0.0,0.19992357364378815,0.0
4.0693,0.0,0.19557868051156035,0.0
4.0389,0.0,0.17155564821759495,0.0
4.061100000000001,0.0,0.1984957121272808,0.0
4.0845,0.0,0.1759691943036454,0.0
4.033200000000001,0.0,0.22898960338144964,0.0
4.043,0.0,0.1770650976343079,0.0
4.0778,0.0,0.18635233164869025,0.0
4.052200000000001,0.0,0.1713379221447847,0.0
4.0894,0.0,0.1910962694169709,0.0
4.067500000000001,0.0,0.19150124505941857,0.0
4.0913,0.0,0.19072831027372464,0.0
4.071000000000001,0.0,0.1926973965439539,0.0
4.0708,0.0,0.18631277667663787,0.0
4.0802000000000005,0.0,0.18846385155244774,0.0
4.0536,0.0,0.19754129769074877,0.0
4.0388,0.0,0.17832933067569318,0.0
4.071400000000001,0.0,0.1903106680434171,0.0
4.083900000000001,0.0,0.19622086363025348,0.0
4.038600000000001,0.0,0.18565930991799012,0.0
4.085800000000001,0.0,0.19910260615510836,0.0
4.0741000000000005,0.0,0.19060148699009466,0.0
4.053,0.0,0.17360724110177309,0.0
4.0436000000000005,0.0,0.20337050693739486,0.0
4.0462,0.0,0.20396943814536814,0.0
4.0617,0.0,0.18432868897278792,0.0
4.060300000000001,0.0,0.21547418420346556,0.0
4.059,0.0,0.17436514536124287,0.0
4.0704,0.0,0.19461718209696396,0.0
4.055000000000001,0.0,0.20292228780602448,0.0
4.0852,0.0,0.18271973016029786,0.0
4.0693,0.0,0.1640042301672306,0.0
4.074700000000001,0.0,0.1750435105429616,0.0
4.0766,0.0,0.2099314429744912,0.0
4.070600000000001,0.0,0.1870077267323373,0.0
4.0502,0.0,0.17541532656720424,0.0
