mean_eps,GRR+UE,GRR+OLH,UE+OLH
1.0528,0.0,0.0,0.003515766589393954
1.1078,0.0,0.11760386891928212,0.0
1.073,0.0,0.0,0.20151040019463765
1.0736999999999999,0.0,0.15189066414706276,0.0
1.0575,0.0,0.0,0.10860724586320633
1.055,0.0,0.09257912124708223,0.0
1.0494,0.0,0.18090447412756294,0.0
1.0991,0.0,0.020880956941366713,0.0
1.0726,0.037122334478999486,0.0,0.0
1.0646999999999998,0.0,0.09404295685568007,0.0
1.0493999999999999,0.0,0.0755411440588725,0.0
1.0724999999999998,0.0,0.20460028194669727,0.0
1.0796,0.0,0.035112806304771205,0.0
1.0622999999999998,0.0,0.1424481225122215,0.0
1.0355,0.0,0.0,0.0006969155035302932
1.096,0.0,0.0,0.08933473529964409
1.0517999999999996,0.0,0.0,0.050439493863059015
1.0672,0.0,0.15257185145953214,0.0
0.9953999999999998,0.0,0.0,0.0040146597631641745
1.1051,0.0,0.15001445921188233,0.0
1.0872999999999997,0.0,0.011561448679494601,0.0
1.0828,0.0,0.03788569139703185,0.0
1.0329999999999997,0.0,0.07457279060299124,0.0
1.0672,0.0,0.05789036043239826,0.0
1.1043999999999998,0.0,0.18515086162056518,0.0
1.0441999999999998,0.0,0.05389841440887144,0.0
1.0483,0.0,0.10629426776669276,0.0
1.0479,0.0,0.0,0.11040236519035673
1.067,0.0,0.08680347502652414,0.0
1.0408,0.0,0.0,0.08322649007936667
1.0666,0.0,0.10879212543012537,0.0
1.09,0.0,0.0,0.054387064363344784
1.0726999999999998,0.0,0.10302067064610462,0.0
1.0498999999999998,0.0,0.22868001645279168,0.0
1.0625,0.0,0.04006335387316584,0.0
1.0639,0.0,0.11322483575623232,0.0
1.1048,0.0,0.0024379390157930336,0.0
1.073,0.0,0.2184997953470246,0.0
1.0669000000000002,0.0,0.15810395621786635,0.0
1.0699,0.0,0.0,0.005422197930109285
1.0241999999999998,0.0,0.09319349289690476,0.0
1.0794,0.0,0.0,0.015295551061892454
1.0406,0.0,0.01215363209225051,0.0
1.0641999999999998,0.0,0.03721644437801863,0.0
1.0361999999999998,0.0,0.0,0.04936420150086135
1.0723,0.0,0.07639270603060211,0.0
1.0740999999999998,0.0,0.0,0.10120491111232405
1.0292,0.0,0.0686150556937602,0.0
1.0892999999999997,0.0,0.0,0.011371610518727926
1.0801999999999998,0.0,0.031112475903144032,0.0
1.0935,0.0,0.19389152408962707,0.0
1.0716999999999999,0.0,0.11138089441884441,0.0
1.0586999999999998,0.0,0.2137267206365417,0.0
1.0477999999999996,0.0,0.002329790209767202,0.0
1.0623,0.0,0.1650021760508646,0.0
1.0626,0.0,0.0,0.049761168112404774
1.0953,0.0,0.1757907590317047,0.0
1.0103,0.0,0.082296407710017,0.0
1.0573,0.0,0.0,0.0727367051505241
1.0697999999999996,0.0020154117610061695,0.0,0.0
1.0928,0.0,0.0,0.08430149187790534
1.0574999999999997,0.0,0.06213169578206401,0.0
1.1078,0.0,0.097395493504913,0.0
1.0746999999999998,0.0,0.0068469459875701855,0.0
1.0678999999999998,0.0,0.1406298125443898,0.0
1.0568,0.0,0.0,5.8008813818621885e-05
1.0894,0.0,0.21331474910346399,0.0
1.048,0.0,0.029546724036570132,0.0
1.0854,0.0,0.0,0.14993360597247626
1.0526,0.0,0.01093893506683441,0.0
1.0731,0.0,0.04840919290194806,0.0
1.0576999999999999,0.0,0.06977076090623346,0.0
1.0717,0.0,0.0,0.04543001054015852
1.0811,0.0,0.0884614327095316,0.0
1.0481999999999998,0.0,0.14472236329414878,0.0
1.0739,0.0,0.1079481270035384,0.0
1.0748,0.0,0.05611109920390234,0.0
1.0660999999999998,0.0,0.2086062937390986,0.0
1.0629,0.0,0.0,0.030484432787413418
1.0496999999999999,0.0,0.03811510730018508,0.0
1.0577999999999999,0.0,0.0,0.01803807682356251
1.0512999999999997,0.0,0.0,0.07133630933275764
1.0545,0.0,0.035949515601791715,0.0
1.0672,0.0,0.2193943039997619,0.0
1.059,0.0,0.14242745160011988,0.0
1.0831,0.0,0.22448855853448174,0.0
1.0800999999999998,0.0,0.19641005090355335,0.0
1.0605,0.0,0.0075342361102963,0.0
1.0931,0.0,0.10711459660365535,0.0
1.0509,0.0,0.08064404867409536,0.0
1.083,0.0,0.022447446113605662,0.0
1.0481999999999998,0.0,0.026373674812934067,0.0
1.0492,0.0,0.14943102401373287,0.0
1.0756999999999999,0.0,0.0,0.048594997318120114
1.0592,0.0,0.10105122873024514,0.0
1.0506,0.07897631559673077,0.0,0.0
1.0825,0.0,0.06316398087454816,0.0
1.0695,0.0,0.0,0.000566789888926833
1.0488,0.0,0.0,0.10921119840070054
1.1042,0.0,0.0129915512323166,0.0
2.0623,0.0,0.0,0.007901446965529565
2.0516,0.0,0.0,0.04889388914338806
2.0921999999999996,0.0,0.0,0.04405195762220213
2.0770999999999997,0.0,0.0006517474473755058,0.0
2.0570999999999997,0.0,0.0,0.014251855836235602
2.0836,0.0,0.0,0.05179630567808065
2.0759000000000003,0.0,0.0,0.05048604858876542
2.0793000000000004,0.0,0.0,0.01552019059506686
2.0757999999999996,0.0,0.0,0.020034813566611215
