mean_eps,GRR+UE,GRR+OLH,UE+OLH
1.0762999999999998,0.0,1.791545936354655,0.0
1.0244999999999997,0.0,1.7477154934270225,0.0
1.0491,0.0,1.382240279991549,0.0
1.0623999999999998,0.0,0.9120076539883093,0.0
1.0576999999999999,0.0,1.4382428631508783,0.0
1.0720999999999998,0.0,1.8095088644669233,0.0
1.1055,0.0,0.7616968079226647,0.0
1.063,0.0,1.755876465928815,0.0
1.0578999999999998,0.0,2.0517495608590957,0.0
1.0595999999999999,0.0,2.3242331980648228,0.0
1.0560999999999998,0.0,1.8425007849327013,0.0
1.0948999999999998,0.0,1.3653376808562023,0.0
1.0346,0.0,1.7369012369496477,0.0
1.0352,0.0,0.9203412601976575,0.0
1.0312999999999999,0.0,3.2178303722623394,0.0
1.0596999999999999,0.0,1.2233862790702832,0.0
1.0531,0.0,1.8973309389875481,0.0
1.0272999999999999,0.0,0.516388375938946,0.0
1.0679,0.0,1.795388025580967,0.0
1.1255,0.0,0.48108421847109684,0.0
1.0618999999999998,0.0,0.44235676011456637,0.0
1.0744,0.0,1.1105990924982643,0.0
1.0694,0.0,1.607196534350618,0.0
1.0941999999999998,0.0,1.1808185428756377,0.0
1.0694000000000001,0.0,1.1319850945154004,0.0
1.091,0.0,2.1427917405562367,0.0
1.087,0.0,2.224422614234247,0.0
1.0811,0.0,2.0328358931983916,0.0
1.0887,0.0,1.748716892744928,0.0
1.0338999999999998,0.0,0.8761270779890611,0.0
1.0723,0.0,1.4486695283691637,0.0
1.0586999999999998,0.0,2.3731345785755615,0.0
1.0752999999999997,0.0,2.3973596128822026,0.0
1.0846999999999998,0.0,1.319899176731969,0.0
1.0735,0.0,1.5531617543427783,0.0
1.0414,0.0,1.6198756367085243,0.0
1.0500999999999998,0.0,1.2402818445026618,0.0
1.0500999999999998,0.0,1.6577469504469808,0.0
1.0692000000000002,0.0,1.0288504634130238,0.0
1.0498999999999998,0.0,2.5525989485231566,0.0
1.061,0.0,0.8706685683244244,0.0
1.0621999999999998,0.0,1.3622501777598484,0.0
1.0611,0.0,1.7307213130696975,0.0
1.0891999999999997,0.0,2.0101023864650043,0.0
1.0786,0.0,0.9354144843801804,0.0
1.0940999999999999,0.0,1.4750958747324832,0.0
1.0552999999999997,0.0,2.412695646375936,0.0
1.0313999999999999,0.0,1.4811356298645184,0.0
1.0852999999999997,0.0,1.8599023377498562,0.0
1.0446999999999997,0.0,0.7763981345610214,0.0
1.0389000000000002,0.0,1.9179050598726695,0.0
1.0412,0.0,0.6307373384347765,0.0
1.0966,0.0,1.0872682212652613,0.0
1.0814,0.0,1.625548845388492,0.0
1.0823,0.0,0.8278132255858557,0.0
1.0885,0.0,1.2773203244594227,0.0
1.0922999999999998,0.0,1.0633026302645836,0.0
1.0327999999999997,0.0,1.1295511078936349,0.0
1.0761999999999998,0.0,1.214119012717391,0.0
1.1088,0.0,1.2767013481980616,0.0
1.0549000000000002,0.0,1.9017506836243676,0.0
1.0353999999999999,0.0,1.6202855025547132,0.0
1.0194,0.0,1.72091589170192,0.0
1.0749,0.0,2.1407542857053854,0.0
1.054,0.0,0.4470961769431143,0.0
1.0612,0.0,1.658237681668786,0.0
